dBZ,lat,lon
22.6,21.03381580060291,-103.02353628373844
22.6,21.03381580060291,-102.99954307469896
34.2,21.03381580060291,-102.74041641707271
34.2,21.03381580060291,-102.73561777526481
34.2,21.03381580060291,-102.30374001255439
34.2,21.03381580060291,-102.29894137074649
22.6,21.02919172371374,-103.39783034475414
29.4,21.02919172371374,-102.7452150588806
22.6,21.024567646824572,-103.40262898656204
29.4,21.024567646824572,-103.39783034475414
29.4,21.024567646824572,-102.80759740238321
29.4,21.024567646824572,-102.75481234249638
29.4,21.024567646824572,-102.7500137006885
34.2,21.024567646824572,-102.39011556509647
29.4,21.0199435699354,-102.85558382046216
34.2,21.0199435699354,-102.85078517865426
29.4,21.0199435699354,-102.84598653684637
29.4,21.0199435699354,-102.75961098430427
29.4,21.0199435699354,-102.75481234249638
34.2,21.0199435699354,-102.34212914701753
34.2,21.0199435699354,-102.33733050520964
22.6,21.01531949304623,-103.40262898656204
22.6,21.01531949304623,-103.39783034475414
22.6,21.01531949304623,-103.04273085097
29.4,21.01531949304623,-102.85558382046216
29.4,21.01531949304623,-102.85078517865426
34.2,21.01531949304623,-102.84598653684637
29.4,21.01531949304623,-102.84118789503847
29.4,21.01531949304623,-102.77400690972796
34.2,21.01531949304623,-102.76920826792006
34.2,21.01531949304623,-102.35652507244122
22.6,21.010695416157063,-103.40262898656204
29.4,21.010695416157063,-102.85558382046216
29.4,21.010695416157063,-102.85078517865426
34.2,21.010695416157063,-102.84598653684637
29.4,21.010695416157063,-102.84118789503847
29.4,21.010695416157063,-102.83638925323058
34.2,21.010695416157063,-102.77880555153585
34.2,21.010695416157063,-102.36612235605699
34.2,21.010695416157063,-102.3613237142491
22.6,21.006071339267894,-103.39783034475414
18.9,21.006071339267894,-103.39303170294625
22.6,21.006071339267894,-103.05232813458579
29.4,21.006071339267894,-102.85558382046216
29.4,21.006071339267894,-102.85078517865426
29.4,21.006071339267894,-102.84598653684637
29.4,21.006071339267894,-102.84118789503847
29.4,21.006071339267894,-102.83159061142268
29.4,21.006071339267894,-102.78840283515164
22.6,21.001447262378726,-103.40262898656204
22.6,21.001447262378726,-103.39303170294625
29.4,21.001447262378726,-102.86518110407793
34.2,21.001447262378726,-102.86038246227004
34.2,21.001447262378726,-102.79800011876743
34.2,21.001447262378726,-102.40931013232805
22.6,20.996823185489557,-103.39783034475414
22.6,20.996823185489557,-103.1243077617042
29.4,20.996823185489557,-102.86518110407793
29.4,20.996823185489557,-102.86038246227004
34.2,20.996823185489557,-102.85558382046216
29.4,20.996823185489557,-102.85078517865426
29.4,20.996823185489557,-102.80759740238321
34.2,20.996823185489557,-102.80279876057533
29.4,20.996823185489557,-102.47649111763855
34.2,20.996823185489557,-102.42370605775172
34.2,20.996823185489557,-102.41890741594382
22.6,20.99219910860039,-103.40262898656204
22.6,20.99219910860039,-103.39783034475414
29.4,20.99219910860039,-102.86038246227004
34.2,20.99219910860039,-102.85558382046216
29.4,20.99219910860039,-102.85078517865426
29.4,20.99219910860039,-102.82679196961479
22.6,20.98757503171122,-103.40262898656204
22.6,20.98757503171122,-103.39783034475414
29.4,20.98757503171122,-102.85558382046216
29.4,20.98757503171122,-102.83159061142268
29.4,20.98295095482205,-103.40262898656204
29.4,20.98295095482205,-103.39783034475414
22.6,20.98295095482205,-103.39303170294625
18.9,20.97832687793288,-103.40262898656204
29.4,20.97832687793288,-102.85078517865426
29.4,20.97832687793288,-102.84118789503847
29.4,20.97832687793288,-102.83638925323058
29.4,20.97832687793288,-102.47169247583065
22.6,20.97370280104371,-103.40262898656204
22.6,20.97370280104371,-103.39783034475414
29.4,20.97370280104371,-102.85558382046216
29.4,20.97370280104371,-102.48128975944644
22.6,20.969078724154542,-103.39783034475414
22.6,20.969078724154542,-103.39303170294625
29.4,20.969078724154542,-102.86518110407793
29.4,20.969078724154542,-102.49088704306223
22.6,20.964454647265374,-103.40262898656204
22.6,20.964454647265374,-103.39783034475414
22.6,20.964454647265374,-103.39303170294625
29.4,20.964454647265374,-102.87477838769372
29.4,20.964454647265374,-102.5196788939096
22.6,20.959830570376205,-103.39303170294625
29.4,20.959830570376205,-102.88437567130951
18.9,20.955206493487037,-103.40262898656204
22.6,20.955206493487037,-103.10511319447262
22.6,20.955206493487037,-103.08591862724104
22.6,20.955206493487037,-102.91796616396476
34.2,20.955206493487037,-102.88917431311741
29.4,20.955206493487037,-102.87957702950162
29.4,20.955206493487037,-102.54847074475695
34.2,20.955206493487037,-102.54367210294906
22.6,20.950582416597868,-103.09071726904894
34.2,20.950582416597868,-102.55326938656485
34.2,20.950582416597868,-102.54847074475695
34.2,20.950582416597868,-102.3613237142491
18.9,20.9459583397087,-103.39783034475414
22.6,20.94133426281953,-103.39783034475414
29.4,20.94133426281953,-102.91316752215688
18.9,20.93671018593036,-103.39783034475414
22.6,20.93671018593036,-103.1243077617042
22.6,20.93671018593036,-102.92276480577266
22.6,20.93208610904119,-102.93236208938845
29.4,20.93208610904119,-102.61565173006747
18.9,20.92746203215202,-103.39783034475414
18.9,20.922837955262853,-103.39783034475414
18.9,20.913589801484516,-103.39783034475414
22.6,20.913589801484516,-103.39303170294625
29.4,20.913589801484516,-102.51008161029381
18.9,20.908965724595348,-103.39783034475414
29.4,20.908965724595348,-103.39303170294625
29.4,20.908965724595348,-102.97075122385161
22.6,20.908965724595348,-102.96595258204371
18.9,20.90434164770618,-103.39303170294625
18.9,20.90434164770618,-103.38823306113835
29.4,20.90434164770618,-102.54367210294906
22.6,20.89971757081701,-103.39303170294625
22.6,20.89971757081701,-103.38823306113835
18.9,20.89971757081701,-103.38343441933046
22.6,20.89971757081701,-103.37863577752256
22.6,20.895093493927842,-103.39303170294625
18.9,20.895093493927842,-103.37863577752256
22.6,20.89046941703867,-103.39303170294625
29.4,20.89046941703867,-102.591658521028
18.9,20.8858453401495,-103.39783034475414
18.9,20.8858453401495,-103.39303170294625
22.6,20.8858453401495,-102.90836888034899
29.4,20.881221263260333,-102.7500137006885
22.6,20.876597186371164,-102.92756344758055
18.9,20.871973109481996,-103.19148874701472
22.6,20.871973109481996,-103.18669010520682
18.9,20.871973109481996,-103.18189146339893
18.9,20.871973109481996,-103.17709282159103
18.9,20.867349032592827,-103.39303170294625
22.6,20.867349032592827,-103.19148874701472
22.6,20.867349032592827,-103.18669010520682
22.6,20.867349032592827,-103.03313356735421
18.9,20.86272495570366,-103.39303170294625
22.6,20.86272495570366,-103.1962873888226
22.6,20.86272495570366,-103.19148874701472
22.6,20.86272495570366,-103.18669010520682
22.6,20.85810087881449,-103.20108603063049
29.4,20.85810087881449,-103.1962873888226
29.4,20.85810087881449,-103.19148874701472
29.4,20.85810087881449,-103.18669010520682
18.9,20.85810087881449,-103.18189146339893
29.4,20.85347680192532,-103.20588467243839
34.2,20.85347680192532,-103.20108603063049
29.4,20.85347680192532,-103.1962873888226
37.4,20.85347680192532,-103.19148874701472
34.2,20.85347680192532,-103.18669010520682
22.6,20.85347680192532,-103.18189146339893
22.6,20.85347680192532,-102.98034850746738
18.9,20.848852725036153,-103.21068331424628
34.2,20.848852725036153,-103.20588467243839
37.4,20.848852725036153,-103.20108603063049
34.2,20.848852725036153,-103.1962873888226
37.4,20.848852725036153,-103.19148874701472
34.2,20.848852725036153,-103.18669010520682
29.4,20.848852725036153,-102.77400690972796
34.2,20.848852725036153,-102.49568568487012
18.9,20.84422864814698,-103.21548195605418
29.4,20.84422864814698,-103.21068331424628
34.2,20.84422864814698,-103.20588467243839
42.5,20.84422864814698,-103.20108603063049
34.2,20.84422864814698,-103.1962873888226
18.9,20.839604571257812,-103.39303170294625
18.9,20.839604571257812,-103.21548195605418
29.4,20.839604571257812,-103.21068331424628
37.4,20.839604571257812,-103.20588467243839
34.2,20.839604571257812,-103.20108603063049
22.6,20.839604571257812,-103.1962873888226
13.8,20.834980494368644,-103.39303170294625
22.6,20.834980494368644,-103.20108603063049
29.4,20.834980494368644,-102.55806802837274
29.4,20.830356417479475,-102.58206123741222
29.4,20.825732340590307,-103.89688909277508
18.9,20.825732340590307,-103.23467652328576
22.6,20.825732340590307,-103.22987788147786
22.6,20.825732340590307,-103.22507923966997
29.4,20.821108263701138,-103.8824931673514
18.9,20.821108263701138,-103.23947516509365
18.9,20.821108263701138,-103.23467652328576
29.4,20.821108263701138,-103.22987788147786
34.2,20.821108263701138,-103.22507923966997
22.6,20.821108263701138,-103.22028059786207
29.4,20.81648418681197,-103.8776945255435
13.8,20.81648418681197,-103.24427380690155
18.9,20.81648418681197,-103.23947516509365
29.4,20.81648418681197,-103.23467652328576
18.9,20.81648418681197,-103.22987788147786
29.4,20.81648418681197,-103.22507923966997
22.6,20.81648418681197,-103.22028059786207
22.6,20.81648418681197,-102.95635529842792
22.6,20.81648418681197,-102.95155665662003
18.9,20.8118601099228,-103.23947516509365
22.6,20.8118601099228,-103.23467652328576
29.4,20.8118601099228,-103.22987788147786
29.4,20.8118601099228,-103.22507923966997
34.2,20.8118601099228,-103.22028059786207
22.6,20.8118601099228,-102.96595258204371
29.4,20.807236033033632,-103.23467652328576
34.2,20.807236033033632,-103.22987788147786
34.2,20.807236033033632,-103.22507923966997
22.6,20.807236033033632,-103.22028059786207
13.8,20.80261195614446,-103.25866973232522
29.4,20.80261195614446,-103.23467652328576
42.5,20.80261195614446,-103.22987788147786
34.2,20.80261195614446,-103.22507923966997
29.4,20.80261195614446,-103.22028059786207
18.9,20.80261195614446,-103.21548195605418
22.6,20.80261195614446,-103.20588467243839
13.8,20.79798787925529,-103.24907244870943
13.8,20.79798787925529,-103.23947516509365
18.9,20.79798787925529,-103.23467652328576
22.6,20.79798787925529,-103.22987788147786
29.4,20.79798787925529,-103.22507923966997
29.4,20.79798787925529,-103.22028059786207
22.6,20.79798787925529,-103.21548195605418
22.6,20.79798787925529,-103.21068331424628
29.4,20.79798787925529,-103.20588467243839
18.9,20.79798787925529,-103.20108603063049
22.6,20.793363802366123,-103.268267015941
18.9,20.793363802366123,-103.26346837413311
18.9,20.793363802366123,-103.25387109051732
18.9,20.793363802366123,-103.23467652328576
22.6,20.793363802366123,-103.22987788147786
22.6,20.793363802366123,-103.22507923966997
22.6,20.793363802366123,-103.22028059786207
29.4,20.793363802366123,-103.21548195605418
29.4,20.793363802366123,-103.21068331424628
29.4,20.793363802366123,-103.20588467243839
22.6,20.793363802366123,-103.20108603063049
18.9,20.788739725476955,-103.2730656577489
29.4,20.788739725476955,-103.268267015941
18.9,20.788739725476955,-103.26346837413311
13.8,20.788739725476955,-103.25866973232522
18.9,20.788739725476955,-103.24427380690155
22.6,20.788739725476955,-103.23947516509365
22.6,20.788739725476955,-103.23467652328576
18.9,20.788739725476955,-103.22987788147786
22.6,20.788739725476955,-103.22507923966997
29.4,20.788739725476955,-103.22028059786207
34.2,20.788739725476955,-103.21548195605418
34.2,20.788739725476955,-103.21068331424628
22.6,20.788739725476955,-103.20588467243839
22.6,20.788739725476955,-103.03793220916211
22.6,20.784115648587786,-103.2778642995568
22.6,20.784115648587786,-103.2730656577489
22.6,20.784115648587786,-103.268267015941
22.6,20.784115648587786,-103.26346837413311
18.9,20.784115648587786,-103.25866973232522
13.8,20.784115648587786,-103.23947516509365
22.6,20.784115648587786,-103.22987788147786
18.9,20.784115648587786,-103.22507923966997
22.6,20.784115648587786,-103.22028059786207
34.2,20.784115648587786,-103.21548195605418
37.4,20.784115648587786,-103.21068331424628
22.6,20.784115648587786,-103.20588467243839
13.8,20.779491571698617,-103.32585071763573
18.9,20.779491571698617,-103.2778642995568
34.2,20.779491571698617,-103.2730656577489
22.6,20.779491571698617,-103.268267015941
22.6,20.779491571698617,-103.26346837413311
22.6,20.779491571698617,-103.25866973232522
18.9,20.779491571698617,-103.1962873888226
13.8,20.77486749480945,-103.32585071763573
13.8,20.77486749480945,-103.2778642995568
34.2,20.77486749480945,-103.2730656577489
34.2,20.77486749480945,-103.268267015941
34.2,20.77486749480945,-103.26346837413311
34.2,20.77486749480945,-103.25866973232522
13.8,20.77024341792028,-103.33064935944363
13.8,20.77024341792028,-103.32585071763573
18.9,20.77024341792028,-103.2778642995568
22.6,20.77024341792028,-103.2730656577489
22.6,20.77024341792028,-103.268267015941
29.4,20.77024341792028,-103.26346837413311
29.4,20.77024341792028,-103.25866973232522
18.9,20.77024341792028,-103.25387109051732
13.8,20.77024341792028,-103.24907244870943
13.8,20.765619341031112,-103.2730656577489
18.9,20.765619341031112,-103.268267015941
29.4,20.765619341031112,-103.26346837413311
29.4,20.765619341031112,-103.25866973232522
22.6,20.765619341031112,-103.25387109051732
13.8,20.765619341031112,-103.24907244870943
13.8,20.76099526414194,-103.3498439266752
10.2,20.76099526414194,-103.34024664305942
13.8,20.76099526414194,-103.28266294136469
13.8,20.76099526414194,-103.2730656577489
29.4,20.76099526414194,-103.268267015941
29.4,20.76099526414194,-103.26346837413311
18.9,20.76099526414194,-103.25866973232522
22.6,20.76099526414194,-103.25387109051732
13.8,20.76099526414194,-103.24907244870943
22.6,20.76099526414194,-103.24427380690155
22.6,20.76099526414194,-103.23947516509365
18.9,20.76099526414194,-103.23467652328576
13.8,20.75637118725277,-103.3498439266752
18.9,20.75637118725277,-103.2778642995568
22.6,20.75637118725277,-103.2730656577489
18.9,20.75637118725277,-103.268267015941
22.6,20.75637118725277,-103.26346837413311
22.6,20.75637118725277,-103.25866973232522
29.4,20.75637118725277,-103.25387109051732
29.4,20.75637118725277,-103.24907244870943
22.6,20.75637118725277,-103.24427380690155
34.2,20.75637118725277,-103.23947516509365
29.4,20.75637118725277,-103.23467652328576
18.9,20.75637118725277,-103.22987788147786
10.2,20.751747110363603,-103.38823306113835
10.2,20.751747110363603,-103.35944121029098
13.8,20.751747110363603,-103.3546425684831
22.6,20.751747110363603,-103.34504528486731
13.8,20.751747110363603,-103.34024664305942
13.8,20.751747110363603,-103.28266294136469
18.9,20.751747110363603,-103.2778642995568
18.9,20.751747110363603,-103.2730656577489
13.8,20.751747110363603,-103.268267015941
18.9,20.751747110363603,-103.26346837413311
18.9,20.751747110363603,-103.25866973232522
18.9,20.751747110363603,-103.25387109051732
18.9,20.751747110363603,-103.24907244870943
22.6,20.751747110363603,-103.24427380690155
22.6,20.751747110363603,-103.23947516509365
34.2,20.751747110363603,-103.23467652328576
22.6,20.751747110363603,-103.22987788147786
-7.3,20.747123033474434,-103.38823306113835
22.6,20.747123033474434,-103.3546425684831
13.8,20.747123033474434,-103.3498439266752
18.9,20.747123033474434,-103.34504528486731
13.8,20.747123033474434,-103.2778642995568
18.9,20.747123033474434,-103.2730656577489
13.8,20.747123033474434,-103.26346837413311
13.8,20.747123033474434,-103.25866973232522
13.8,20.747123033474434,-103.25387109051732
18.9,20.747123033474434,-103.24427380690155
13.8,20.742498956585266,-103.35944121029098
13.8,20.742498956585266,-103.3546425684831
29.4,20.742498956585266,-103.3498439266752
18.9,20.742498956585266,-103.34504528486731
13.8,20.737874879696097,-103.38823306113835
13.8,20.737874879696097,-103.35944121029098
18.9,20.737874879696097,-103.3546425684831
29.4,20.737874879696097,-103.3498439266752
13.8,20.73325080280693,-103.36423985209888
29.4,20.73325080280693,-103.3546425684831
10.2,20.73325080280693,-103.3498439266752
-7.3,20.72862672591776,-103.38823306113835
10.2,20.72862672591776,-103.36423985209888
13.8,20.72862672591776,-103.35944121029098
37.4,20.72862672591776,-103.3546425684831
10.2,20.72862672591776,-103.3498439266752
-7.3,20.72862672591776,-103.33064935944363
18.9,20.72862672591776,-103.1195091198963
-7.3,20.72400264902859,-103.44581676283308
-7.3,20.72400264902859,-103.44101812102518
-7.3,20.72400264902859,-103.39783034475414
18.9,20.72400264902859,-103.39303170294625
10.2,20.72400264902859,-103.38823306113835
13.8,20.72400264902859,-103.36903849390677
10.2,20.72400264902859,-103.36423985209888
29.4,20.72400264902859,-103.35944121029098
34.2,20.72400264902859,-103.3546425684831
13.8,20.72400264902859,-103.3498439266752
-7.3,20.72400264902859,-103.34504528486731
-7.3,20.72400264902859,-103.34024664305942
22.6,20.72400264902859,-103.33544800125152
29.4,20.72400264902859,-103.33064935944363
-7.3,20.72400264902859,-103.32585071763573
13.8,20.72400264902859,-103.29705886678838
13.8,20.71937857213942,-103.43621947921729
22.6,20.71937857213942,-103.39303170294625
-7.3,20.71937857213942,-103.36903849390677
18.9,20.71937857213942,-103.36423985209888
42.5,20.71937857213942,-103.35944121029098
13.8,20.71937857213942,-103.3546425684831
10.2,20.71937857213942,-103.3498439266752
13.8,20.71937857213942,-103.34504528486731
29.4,20.71937857213942,-103.34024664305942
34.2,20.71937857213942,-103.33544800125152
34.2,20.71937857213942,-103.33064935944363
18.9,20.71937857213942,-103.32585071763573
13.8,20.71937857213942,-103.30665615040415
13.8,20.71475449525025,-103.43142083740939
18.9,20.71475449525025,-103.39303170294625
10.2,20.71475449525025,-103.38343441933046
13.8,20.71475449525025,-103.37863577752256
-7.3,20.71475449525025,-103.37383713571467
-7.3,20.71475449525025,-103.36903849390677
18.9,20.71475449525025,-103.36423985209888
29.4,20.71475449525025,-103.35944121029098
13.8,20.71475449525025,-103.3546425684831
13.8,20.71475449525025,-103.3498439266752
34.2,20.71475449525025,-103.34504528486731
29.4,20.71475449525025,-103.34024664305942
29.4,20.71475449525025,-103.33544800125152
37.4,20.71475449525025,-103.33064935944363
18.9,20.71475449525025,-103.32585071763573
42.5,20.71475449525025,-103.32105207582784
18.9,20.71475449525025,-103.31625343401994
13.8,20.71475449525025,-103.25866973232522
22.6,20.710130418361082,-103.4266221956015
13.8,20.710130418361082,-103.39303170294625
-7.3,20.710130418361082,-103.38823306113835
-7.3,20.710130418361082,-103.38343441933046
-7.3,20.710130418361082,-103.37863577752256
-7.3,20.710130418361082,-103.37383713571467
18.9,20.710130418361082,-103.36903849390677
37.4,20.710130418361082,-103.36423985209888
10.2,20.710130418361082,-103.35944121029098
18.9,20.710130418361082,-103.3546425684831
37.4,20.710130418361082,-103.3498439266752
42.5,20.710130418361082,-103.34504528486731
42.5,20.710130418361082,-103.34024664305942
42.5,20.710130418361082,-103.33544800125152
47.0,20.710130418361082,-103.33064935944363
29.4,20.710130418361082,-103.32585071763573
37.4,20.710130418361082,-103.32105207582784
-7.3,20.710130418361082,-103.31625343401994
13.8,20.705506341471914,-103.4218235537936
10.2,20.705506341471914,-103.39783034475414
-7.3,20.705506341471914,-103.39303170294625
10.2,20.705506341471914,-103.38823306113835
13.8,20.705506341471914,-103.38343441933046
10.2,20.705506341471914,-103.37863577752256
13.8,20.705506341471914,-103.37383713571467
18.9,20.705506341471914,-103.36903849390677
10.2,20.705506341471914,-103.36423985209888
13.8,20.705506341471914,-103.35944121029098
37.4,20.705506341471914,-103.3546425684831
37.4,20.705506341471914,-103.3498439266752
47.0,20.705506341471914,-103.34504528486731
42.5,20.705506341471914,-103.34024664305942
37.4,20.705506341471914,-103.33544800125152
42.5,20.705506341471914,-103.33064935944363
37.4,20.705506341471914,-103.32585071763573
22.6,20.705506341471914,-103.32105207582784
10.2,20.700882264582745,-103.4170249119857
13.8,20.700882264582745,-103.38823306113835
13.8,20.700882264582745,-103.38343441933046
-7.3,20.700882264582745,-103.37863577752256
13.8,20.700882264582745,-103.37383713571467
-7.3,20.700882264582745,-103.36903849390677
10.2,20.700882264582745,-103.36423985209888
37.4,20.700882264582745,-103.35944121029098
47.0,20.700882264582745,-103.3546425684831
42.5,20.700882264582745,-103.3498439266752
47.0,20.700882264582745,-103.34504528486731
42.5,20.700882264582745,-103.34024664305942
34.2,20.700882264582745,-103.33544800125152
22.6,20.700882264582745,-103.33064935944363
10.2,20.700882264582745,-103.32585071763573
10.2,20.696258187693577,-103.47460861368043
18.9,20.696258187693577,-103.46501133006466
37.4,20.696258187693577,-103.46021268825676
34.2,20.696258187693577,-103.45541404644887
10.2,20.696258187693577,-103.45061540464097
-7.3,20.696258187693577,-103.41222627017783
18.9,20.696258187693577,-103.38823306113835
18.9,20.696258187693577,-103.38343441933046
29.4,20.696258187693577,-103.36423985209888
42.5,20.696258187693577,-103.35944121029098
37.4,20.696258187693577,-103.3546425684831
42.5,20.696258187693577,-103.3498439266752
42.5,20.696258187693577,-103.34504528486731
34.2,20.696258187693577,-103.34024664305942
18.9,20.696258187693577,-103.33544800125152
10.2,20.696258187693577,-103.33064935944363
-7.3,20.696258187693577,-103.32585071763573
10.2,20.691634110804408,-103.46021268825676
-7.3,20.691634110804408,-103.45061540464097
13.8,20.691634110804408,-103.44581676283308
22.6,20.691634110804408,-103.44101812102518
18.9,20.691634110804408,-103.43621947921729
-7.3,20.691634110804408,-103.39303170294625
18.9,20.691634110804408,-103.38343441933046
22.6,20.691634110804408,-103.37863577752256
-7.3,20.691634110804408,-103.37383713571467
-7.3,20.691634110804408,-103.36903849390677
29.4,20.691634110804408,-103.36423985209888
18.9,20.691634110804408,-103.35944121029098
37.4,20.691634110804408,-103.3546425684831
22.6,20.691634110804408,-103.3498439266752
13.8,20.691634110804408,-103.34504528486731
13.8,20.691634110804408,-103.34024664305942
-7.3,20.691634110804408,-103.33544800125152
13.8,20.691634110804408,-103.32105207582784
18.9,20.691634110804408,-103.31625343401994
10.2,20.691634110804408,-103.30665615040415
10.2,20.68701003391524,-103.43621947921729
13.8,20.68701003391524,-103.43142083740939
37.4,20.68701003391524,-103.4266221956015
18.9,20.68701003391524,-103.4218235537936
-7.3,20.68701003391524,-103.39783034475414
-7.3,20.68701003391524,-103.39303170294625
22.6,20.68701003391524,-103.38823306113835
18.9,20.68701003391524,-103.38343441933046
22.6,20.68701003391524,-103.36423985209888
-7.3,20.68701003391524,-103.35944121029098
-7.3,20.68701003391524,-103.3498439266752
-7.3,20.68701003391524,-103.34504528486731
10.2,20.68701003391524,-103.34024664305942
22.6,20.68701003391524,-103.33544800125152
18.9,20.68701003391524,-103.33064935944363
18.9,20.68701003391524,-103.32585071763573
18.9,20.68701003391524,-103.32105207582784
22.6,20.68701003391524,-103.31625343401994
-7.3,20.68238595702607,-103.4218235537936
-7.3,20.68238595702607,-103.4170249119857
18.9,20.68238595702607,-103.41222627017783
10.2,20.68238595702607,-103.40742762836993
-7.3,20.68238595702607,-103.39783034475414
13.8,20.68238595702607,-103.39303170294625
-7.3,20.68238595702607,-103.38823306113835
-7.3,20.68238595702607,-103.37863577752256
-7.3,20.68238595702607,-103.37383713571467
-7.3,20.68238595702607,-103.3498439266752
-7.3,20.68238595702607,-103.34504528486731
-7.3,20.68238595702607,-103.34024664305942
-7.3,20.68238595702607,-103.33544800125152
-7.3,20.677761880136902,-103.43621947921729
-7.3,20.677761880136902,-103.4266221956015
-7.3,20.677761880136902,-103.4218235537936
13.8,20.677761880136902,-103.4170249119857
13.8,20.677761880136902,-103.41222627017783
22.6,20.677761880136902,-103.40742762836993
13.8,20.677761880136902,-103.39783034475414
22.6,20.677761880136902,-103.39303170294625
18.9,20.677761880136902,-103.38823306113835
18.9,20.677761880136902,-103.38343441933046
-7.3,20.677761880136902,-103.37863577752256
18.9,20.677761880136902,-103.37383713571467
-7.3,20.677761880136902,-103.36903849390677
-7.3,20.677761880136902,-103.34024664305942
-7.3,20.673137803247734,-103.41222627017783
29.4,20.673137803247734,-103.40742762836993
13.8,20.673137803247734,-103.40262898656204
-7.3,20.673137803247734,-103.39783034475414
-7.3,20.673137803247734,-103.38823306113835
29.4,20.673137803247734,-103.38343441933046
34.2,20.673137803247734,-103.37863577752256
-7.3,20.673137803247734,-103.37383713571467
-7.3,20.673137803247734,-103.35944121029098
10.2,20.66851372635856,-103.44581676283308
22.6,20.66851372635856,-103.44101812102518
22.6,20.66851372635856,-103.43621947921729
29.4,20.66851372635856,-103.43142083740939
37.4,20.66851372635856,-103.4266221956015
29.4,20.66851372635856,-103.4218235537936
-7.3,20.66851372635856,-103.4170249119857
10.2,20.66851372635856,-103.41222627017783
-7.3,20.66851372635856,-103.40742762836993
-7.3,20.66851372635856,-103.40262898656204
-7.3,20.66851372635856,-103.39783034475414
10.2,20.66851372635856,-103.39303170294625
37.4,20.66851372635856,-103.38823306113835
37.4,20.66851372635856,-103.38343441933046
37.4,20.66851372635856,-103.37863577752256
37.4,20.66851372635856,-103.37383713571467
18.9,20.66851372635856,-103.36903849390677
22.6,20.66851372635856,-103.36423985209888
10.2,20.66851372635856,-103.35944121029098
-7.3,20.66851372635856,-103.3546425684831
13.8,20.663889649469393,-103.46501133006466
18.9,20.663889649469393,-103.46021268825676
29.4,20.663889649469393,-103.45541404644887
42.5,20.663889649469393,-103.45061540464097
37.4,20.663889649469393,-103.44581676283308
22.6,20.663889649469393,-103.44101812102518
13.8,20.663889649469393,-103.43621947921729
10.2,20.663889649469393,-103.4218235537936
-7.3,20.663889649469393,-103.4170249119857
-7.3,20.663889649469393,-103.41222627017783
13.8,20.663889649469393,-103.40742762836993
13.8,20.663889649469393,-103.39783034475414
42.5,20.663889649469393,-103.39303170294625
37.4,20.663889649469393,-103.38823306113835
37.4,20.663889649469393,-103.38343441933046
42.5,20.663889649469393,-103.37863577752256
34.2,20.663889649469393,-103.37383713571467
-7.3,20.663889649469393,-103.36903849390677
22.6,20.663889649469393,-103.36423985209888
18.9,20.663889649469393,-103.35944121029098
22.6,20.659265572580225,-103.47460861368043
22.6,20.659265572580225,-103.46980997187254
22.6,20.659265572580225,-103.46501133006466
-7.3,20.659265572580225,-103.46021268825676
-7.3,20.659265572580225,-103.4218235537936
-7.3,20.659265572580225,-103.4170249119857
10.2,20.659265572580225,-103.41222627017783
10.2,20.659265572580225,-103.40742762836993
18.9,20.659265572580225,-103.40262898656204
47.0,20.659265572580225,-103.39783034475414
42.5,20.659265572580225,-103.39303170294625
47.0,20.659265572580225,-103.38823306113835
42.5,20.659265572580225,-103.38343441933046
29.4,20.659265572580225,-103.37863577752256
37.4,20.659265572580225,-103.37383713571467
34.2,20.659265572580225,-103.36903849390677
13.8,20.659265572580225,-103.36423985209888
18.9,20.659265572580225,-103.35944121029098
-7.3,20.659265572580225,-103.3546425684831
-7.3,20.659265572580225,-103.34504528486731
-7.3,20.654641495691056,-103.4218235537936
-7.3,20.654641495691056,-103.4170249119857
-7.3,20.654641495691056,-103.41222627017783
13.8,20.654641495691056,-103.40742762836993
47.0,20.654641495691056,-103.40262898656204
47.0,20.654641495691056,-103.39783034475414
37.4,20.654641495691056,-103.39303170294625
34.2,20.654641495691056,-103.38823306113835
34.2,20.654641495691056,-103.38343441933046
29.4,20.654641495691056,-103.37863577752256
37.4,20.654641495691056,-103.37383713571467
34.2,20.654641495691056,-103.36903849390677
29.4,20.654641495691056,-103.36423985209888
22.6,20.654641495691056,-103.35944121029098
-7.3,20.654641495691056,-103.3546425684831
-7.3,20.654641495691056,-103.3498439266752
22.6,20.654641495691056,-103.34504528486731
-7.3,20.650017418801887,-103.4170249119857
-7.3,20.650017418801887,-103.41222627017783
29.4,20.650017418801887,-103.40742762836993
47.0,20.650017418801887,-103.40262898656204
34.2,20.650017418801887,-103.39783034475414
34.2,20.650017418801887,-103.39303170294625
34.2,20.650017418801887,-103.38823306113835
22.6,20.650017418801887,-103.38343441933046
13.8,20.650017418801887,-103.37863577752256
22.6,20.650017418801887,-103.37383713571467
22.6,20.650017418801887,-103.36903849390677
29.4,20.650017418801887,-103.36423985209888
29.4,20.650017418801887,-103.35944121029098
13.8,20.650017418801887,-103.3546425684831
-7.3,20.650017418801887,-103.3498439266752
22.6,20.650017418801887,-103.34504528486731
10.2,20.650017418801887,-103.34024664305942
18.9,20.650017418801887,-103.32105207582784
13.8,20.64539334191272,-103.41222627017783
34.2,20.64539334191272,-103.40742762836993
33.0,20.64539334191272,-103.40262898656204
37.4,20.64539334191272,-103.39783034475414
34.2,20.64539334191272,-103.39303170294625
37.4,20.64539334191272,-103.38823306113835
29.4,20.64539334191272,-103.38343441933046
22.6,20.64539334191272,-103.37863577752256
